Entrez_ID	Gene	ESC_RPKM	EB_RPKM
18946	Pnliprp1	0.008000	0.024000
18947	Pnliprp2	0	0.171714
18948	Pnmt	0.118571	0
18949	Pnn	16.706571	13.959429
18950	Pnp	26.795143	34.397143
18951	5-Sep	0.509714	3.026571
18952	4-Sep	17.470857	7.346571
18968	Pola1	2.241143	2.362571
18969	Pola2	47.630000	59.042857
18970	Polb	87.111143	109.936286
18971	Pold1	70.993714	75.542000
18972	Pold2	132.477143	178.575429
18973	Pole	43.920286	34.363714
18974	Pole2	114.571429	75.961143
18975	Polg	28.073429	98.280571
18976	Pomc1	0.112000	0.184571
18979	Pon1	0	0.061429
18983	Cnot7	64.148571	87.124857
18984	Por	42.916571	62.153714
18985	Pou2af1	0.011714	0.017714
18986	Pou2f1	45.761143	24.644000
18987	Pou2f2	0.624000	0.885714
18988	Pou2f3	1.352571	0.095714
18991	Pou3f1	5.502571	3.242571
18992	Pou3f2	0.014000	0.010000
18993	Pou3f3	0.010571	0.007143
18994	Pou3f4	0.190571	0.132286
18996	Pou4f1	0.411429	0.001714
18997	Pou4f2	0.079143	0.023143
18998	Pou4f3	0	0
18999	Pou5f1	1318.380857	575.165143
19009	Pou6f1	0.533143	0.442857
19011	Pp11r	0.892286	0.189714
19012	Ppap2a	18.664857	9.216000
19013	Ppara	0.014857	0.002000
19014	Pparbp	20.896571	13.232571
19015	Ppard	3.854571	5.288286
19016	Pparg	0.008571	0.012571
19017	Ppargc1a	0.013143	0.004571
19018	Scand1	20.384571	92.625143
19023	Ppef2	1.503143	0.039429
19024	Ppfibp2	8.493714	3.570857
19025	Ctsa	22.838571	48.669429
19027	Sypl	17.126286	31.566286
19035	Ppib	197.770286	537.959429
19038	Ppic	102.895714	638.659714
19039	Lgals3bp	0.168286	1.891714
19041	Ppl	0.896571	0.049714
19042	Ppm1a	106.750000	125.193714
19043	Ppm1b	3.738857	2.656857
19044	Ppox	10.659714	12.029714
19045	Ppp1ca	566.526000	1089.216571
19046	Ppp1cb	62.114286	68.953143
19047	Ppp1cc	10.809143	18.242857
19049	Ppp1r1b	12.395714	4.182857
19051	Gsbs	0.018286	2.613429
19052	Ppp2ca	833.189143	1127.144286
19053	Ppp2cb	133.425714	164.326571
19055	Ppp3ca	18.725714	27.706857
19056	Ppp3cb	43.168000	77.074000
19057	Ppp3cc	3.581714	3.973714
19058	Ppp3r1	106.602000	111.347429
19059	Ppp3r2	0.038571	0
19060	Ppp5c	55.776286	143.437714
19062	RP23-136K12.4	14.526000	17.255143
19063	Ppt1	26.326571	39.799143
19064	Ppy	0	0
19065	Ppyr1	0.008857	0.008286
19069	Nup88	301.332571	251.176286
19070	Prei3	68.551429	101.032571
19072	Prep	69.100857	134.401714
19073	Srgn	0.008000	0.151429
19074	Prg2	0.087429	0
19075	Prim1	60.111143	69.856286
19076	Prim2	65.945429	78.805143
19079	Prkab1	12.928571	36.711429
19082	Prkag1	41.204857	62.522000
19084	Prkar1a	50.875714	118.051429
19085	Prkar1b	0.364000	0.566857
19087	Prkar2a	36.361143	23.483429
19088	Prkar2b	0.098000	2.023429
19089	Prkcsh	15.733429	13.471429
19090	Prkdc	1.558571	0.644000
19091	Prkg1	0.081143	0.048571
19092	Prkg2	0.652571	0.156857
19094	Mapk11	2.002571	5.482000
19099	Mapk8ip1	11.404857	13.834571
19106	Eif2ak2	3.124000	1.839143
19108	Prkx	6.165714	8.238000
19109	Prl	0	0
19110	Prlpa	0.033143	0.063429
19111	Prlpb	0	0.007714
19112	Prlpc1	0.041429	0.088286
19113	Prlpe	0.040857	0.007429
19114	Prlpf	0	0
19116	Prlr	0	0.048286
19118	Prm1	0	0
19119	Prm2	0	0
19120	Prm3	0.092571	0.253143
19122	Prnp	30.464000	32.136000
19123	Proc	0.356286	0.014571
19124	Procr	1.794286	1.532857
19125	Prodh	0.886857	1.164857
19126	Prom1	12.412000	29.251143
19127	Prop1	0.050857	0.060857
19128	Pros1	1.524857	6.232000
19130	Prox1	0.126286	3.435429
19131	Prh1	0	0
19132	Prph1	3.452286	16.349714
19133	Prph2	0.045143	0.010857
19134	Prpf4b	36.726286	38.823429
19139	Prps1	98.266000	50.291714
19141	Lgmn	106.272571	120.260000
19142	Prss12	0.024000	9.246286
19143	St14	4.378286	0.918000
19144	Klk6	0	0
19146	Prss7	0	0
19152	Prtn3	0.015429	0.029429
19153	Prx	1.164000	0.276857
19155	Npepps	109.654571	66.173143
19156	Psap	78.226857	121.880857
19157	Pscd1	8.335429	7.672286
19158	Pscd2	6.522000	11.328857
19159	Pscd3	12.531429	25.075143
19164	Psen1	10.895429	23.102000
19165	Psen2	3.211714	5.166000
19166	Psma2	424.358000	703.826857
19167	Psma3	637.508571	660.113143
19170	Psmb1	580.484857	854.576571
19171	Psmb10	203.650286	212.969714
19172	Psmb4	218.772000	470.218286
19173	Psmb5	248.705143	314.294286
19175	Psmb6	3674.120571	3356.902286
19177	Psmb7	290.826000	544.208857
19179	Psmc1	740.172571	654.537714
19181	Psmc2	183.271714	317.600571
19182	Psmc3	137.492571	281.219714
19183	Psmc3ip	38.891714	97.557714
19184	Psmc5	137.990286	190.795143
19185	Psmd4	1074.809429	1058.532000
19186	Psme1	204.960286	360.222000
19188	Psme2	19.783429	70.547714
19192	Psme3	255.624857	427.609429
19193	Pipox	62.300000	16.954571
19194	Psp	0.011714	0.015714
19197	Pspn	0	0.032286
19200	Pstpip1	8.005714	0.592000
19201	Pstpip2	20.426286	11.416000
19202	Rhox6	7.628857	2.211429
19204	Ptafr	0.136571	0.051143
19205	Ptbp1	290.117429	438.972286
19206	Ptch1	2.946286	3.702857
19207	Ptch2	1.899714	0.282857
19208	Ptcra	0.006000	0.008000
19210	Ptdss1	18.834286	26.603143
19211	Pten	8.975714	12.298571
19212	Pter	1.355714	2.958857
19213	Ptf1a	0	0
19214	Ptgdr	0.043143	0.040857
19215	Ptgds	1.180286	13.196857
19216	Ptger1	0.140857	0.592571
19217	Ptger2	0.012857	0.026571
19218	Ptger3	0.047429	0.053714
19219	Ptger4	0.084000	0.060857
19220	Ptgfr	0.007714	0.127429
19221	Ptgfrn	12.356571	20.502857
19222	Ptgir	0.097429	0.299429
19223	Ptgis	12.342000	29.556571
19224	Ptgs1	0.785714	0.315714
19225	Ptgs2	3.213714	0.048857
19226	Pth	0.010571	0
19227	Pthlh	0.006000	0.004286
19228	Pthr1	0.553429	19.611143
19229	Ptk2b	1.084857	0.558000
19230	Twf1	29.278000	18.160571
19231	Ptma	422.195714	585.549143
19240	Tmsb10	1410.245714	1784.754000
19241	Tmsb4x	7752.499429	3950.613429
19242	Ptn	0.343429	4.095143
19243	Ptp4a1	2.632571	1.950857
19244	Ptp4a2	33.740571	44.799429
19245	pPtp4a3	17.239143	9.310857
19246	Ptpn1	15.348000	28.856571
19247	Ptpn11	13.261429	18.098857
19248	Ptpn12	8.867429	7.422857
19249	Ptpn13	3.792571	49.191429
19250	Ptpn14	2.035143	0.690571
19252	Dusp1	202.908286	51.462571
19253	Ptpn18	0.386286	6.098286
19255	Ptpn2	144.243143	203.373143
19256	Ptpn20	0.046857	0.013143
19258	Ptpn4	2.442000	0.868000
19259	Ptpn5	0.007714	0.042571
19260	Ptpn22	0.046286	0.084857
19261	Sirpa	3.592286	16.394286
19262	Ptpra	52.581714	114.327143
19263	Ptprb	0.022857	0.029429
19264	Ptprc	0.067143	0.016286
19265	Ptprcap	0.567143	0.209714
19266	Ptprd	0.064571	0.160286
19267	Ptpre	0.048571	0.199143
19268	Ptprf	10.234857	3.805143
19270	Ptprg	2.824286	3.846857
19271	Ptprj	1.508857	2.603143
19272	Ptprk	23.875714	33.956571
19273	Ptpru	1.378286	4.465429
19274	Ptprm	0.607714	2.908286
19275	Ptprn	4.780571	9.994571
19276	Ptprn2	0.060000	0.242286
19277	Ptpro	0.047143	0.039143
19279	Ptprr	0.014857	0
19280	Ptprs	57.793429	63.063714
19281	Ptprt	0.034571	0.324857
19283	Ptprz1	0.084286	0.114571
19285	Ptrf	4.127714	0.382857
19286	Pts	10.396286	36.134000
19288	Ptx3	0.074286	0.003429
19289	Punc	2.427714	28.670000
19290	Pura	58.421714	24.350857
19291	Purb	19.020286	14.176286
19293	Pvalb	0	0
19294	Pvrl2	41.468571	81.578857
19298	Pex19	39.484286	55.781714
19299	Abcd3	4.711143	4.775429
19300	Abcd4	9.852571	35.311429
19301	Pxmp2	24.757143	22.146000
19302	Pxmp3	4.978000	39.360571
19303	Pxn	12.885429	11.018571
19305	Pex5	14.611143	22.682286
19309	Pygm	0.895714	0.351714
19317	Qk	38.505714	32.592571
19324	Rab1	183.892857	233.799714
19325	Rab10	55.205429	96.391714
19326	Rab11b	4.708571	12.484000
19328	Rab12	57.207143	40.442286
19329	Rab17	0.031714	0.344857
19330	Rab18	143.536286	232.840571
19331	Rab19	0.051143	0.812857
19332	Rab20	1.042571	1.027429
19334	Rab22a	8.517429	8.969143
19335	Rab23	9.482857	14.635429
19336	Rab24	2.807143	10.719714
19337	Rab33a	0.413714	0.239714
19338	Rab33b	2.679429	4.169143
19339	Rab3a	2.131714	0.617143
19340	Rab3d	5.284571	0.462286
19341	Rab4a	34.594286	36.884286
19342	Rab4b	18.335714	23.229143
19344	Rab5b	2.294571	3.733429
19345	Rab5c	366.900571	282.763429
19346	Rab6	39.698857	45.240000
19347	Rab6ip1	10.443429	6.498857
19348	Kif20a	126.503429	201.218857
19349	Rab7	150.884571	278.313429
19352	Rabggtb	193.725429	235.870000
19353	Rac1	103.703714	289.662857
19354	Rac2	0.396000	0.651143
19355	Rad1	32.599143	42.526571
19356	Rad17	53.691143	41.016857
19357	Rad21	159.306571	163.885143
19358	Rad23a	36.390286	36.655714
19359	Rad23b	78.688000	82.026000
19360	Rad50	159.229429	86.493429
19361	Rad51	30.881143	91.780857
19362	Rad51ap1	69.880857	106.984000
19363	Rad51l1	0.409143	0.738571
19364	Rad51l3	4.171714	7.672000
19365	Rad52	6.156286	21.250857
19366	Rad54l	29.065143	29.525143
19367	Rad9	58.786571	102.941143
19373	Rag1	0.018286	0.008000
19374	Rag2	0.010571	0.028286
19376	Rab34	20.193714	60.520000
19377	Rai1	3.425143	12.454286
19378	Aldh1a2	0.654000	3.791143
19383	Raly	251.471429	532.704000
19384	Ran	337.762000	654.193143
19385	Ranbp1	836.657429	1569.888286
19386	Ranbp2	72.251429	46.690000
19387	Rangap1	40.182000	49.722000
19395	Rasgrp2	5.154286	1.015429
19400	Rapsn	0.417714	0.066286
19401	Rara	30.282000	28.969714
19411	Rarg	90.756857	34.320857
19414	Rasa3	3.066571	3.392571
19415	Rasal1	1.048286	0.155429
19416	Rasd1	0.022286	0.027429
19417	Rasgrf1	0.047714	0.005429
19418	Rasgrf2	0.208286	0.112286
19419	Rasgrp1	2.737143	0.289714
19428	Rasl2-9	85.249143	132.951143
19434	Rax	0.036000	0.074000
19645	Rb1	4.173143	2.585714
19646	Rbbp4	85.496571	189.264286
19647	Rbbp6	3.733429	12.148571
19650	Rbl1	6.082000	12.026286
19651	Rbl2	0.820571	0.182000
19652	Rbm3	39.929143	51.802857
19653	Rbm4	5.227429	13.147429
19654	Rbm6	78.094857	93.452286
19655	Rbmx	4.208857	53.046571
19656	Rbmxrt	353.786857	286.042571
19657	Rbmy1a1	0	0
19659	Rbp1	25.452571	66.003143
19660	Rbp2	0.084571	0.010857
19661	Rbp3	0.050571	0.020286
19662	Rbp4	0.460286	3.373714
19663	Rbpms	86.062286	168.228857
19664	Rbpj	22.176857	8.586286
19668	Rbpjl	0	0.030286
19671	Rce1	27.225429	38.264857
19672	Rcn1	229.074000	415.582286
19674	Rcvrn	0.073714	0.109714
19679	Pitpnm2	3.342286	11.448000
19682	Rdh5	0.052286	0.075143
19683	Rdh16	0.004571	0.002000
19684	Rdx	133.624000	260.664286
19687	Rfc1	35.469714	31.498857
19691	Recql	6.877143	10.845143
19692	Reg1	0	0.019714
19693	Reg2	0	0
19694	Reg3a	0	0.038286
19695	Reg3g	0	0.008857
19696	Rel	0.221429	0.518571
19697	Rela	3.607714	11.363714
19698	Relb	1.120857	0.263714
19699	Reln	0.031429	0.427429
19700	Rem1	0.054000	0.206571
19701	Ren1	0.287429	0.171429
19703	Renbp	93.216286	155.762286
19704	Upf1	7.766571	4.387714
19707	Reps1	30.348571	63.014571
19708	Dpf2	42.812286	99.620857
19711	Resp18	0	0
19712	Rest	16.220286	3.999429
19713	Ret	0.010857	0.019143
19714	Rev3l	20.200000	15.824286
19715	Rex2	0	0
19716	Bex1	2338.748571	1594.163429
19718	Rfc2	152.677143	302.780857
19719	Rfng	3.978286	4.453429
19720	Trim27	89.936000	107.965714
19724	Rfx1	1.464857	2.179714
19725	Rfx2	5.379714	0.092571
19726	Rfx3	0.569714	4.666571
19727	Rfxank	18.386286	26.897714
19729	Rag1ap1	8.307429	13.683429
19730	Ralgds	15.425429	15.441429
19731	Rgl1	0.270000	13.788000
19732	Rgl2	22.170286	23.231714
19733	Rgn	0	0.127714
19734	Rgs16	4.346857	3.809143
19735	Rgs2	0.834286	3.281714
19736	Rgs4	0.490286	5.711429
19737	Rgs5	0	34.156571
19739	Rgs9	0.474000	0.084571
19743	Rhag	0.003143	0
19744	Rheb	300.455714	332.204857
19746	Rhd	0.798286	0.005714
19752	Rnase1	0.147429	0.006857
19762	Rit2	0	0.012286
19763	Ring1	8.612571	19.814286
19765	Ralbp1	44.382286	27.677143
19766	Ripk1	2.214571	2.680571
19769	Rit1	9.988000	32.215714
19771	Rlbp1	0.408857	0.059714
19773	Rln1	0.033143	0.283143
19775	Xpr1	1.961714	2.856857
19777	C80913	60.088571	40.571429
19819	Rnaseh1	35.791429	52.351429
19820	Rnf12	67.282571	45.802286
19821	Rnf2	103.164286	133.053143
19822	Rnf4	262.514000	204.358857
19823	Rnf7	193.453429	163.653714
19824	Trim10	0.052571	0.107714
19826	Rnps1	92.167143	230.130286
19876	Robo1	7.123714	25.024571
19877	Rock1	133.780286	98.791143
19878	Rock2	58.798571	33.382286
19879	Slc22a8	0.153429	0.014286
19881	Rom1	2.031143	5.806571
19882	Mst1r	0.052286	0.020000
19883	Rora	0.129143	0.719143
19885	Rorc	0.005714	1.095429
19886	Ros1	2.762857	0.777143
19888	Rp1h	0.039714	0.015429
19889	Rp2h	11.472000	18.903143
19891	Rpa2	70.518857	129.296571
19892	Rpe65	0	0
19893	Rpgr	9.488571	19.720857
19894	Rph3a	0.049143	0.094571
19895	Rpia	2.617429	10.098571
19896	Rpl10a	2997.309143	4681.732571
19899	Rpl18	183.391143	273.531143
19921	Rpl19	402.591429	186.860571
19933	Rpl21	158.273714	319.684571
19934	Rpl22	1226.618286	2242.261429
19935	Mrpl23	32.760857	187.307143
19941	Rpl26	4712.968286	3803.731714
19942	Rpl27	76.877714	221.030571
19943	Rpl28	17.837714	21.064000
19944	Rpl29	11.997429	12.970571
19946	Rpl30	2.948000	36.273429
19951	Rpl32	3228.296857	3669.886571
19981	Rpl37a	15.840857	61.393143
19982	Rpl36a	174.874571	362.985714
19983	Rpl5	542.693429	871.673429
19988	Rpl6	368.566000	809.293429
19989	Rpl7	3043.155143	4660.364571
20005	Rpl9	41.450000	71.634857
20014	Rpn2	65.794286	117.036000
20016	Rpo1-1	189.815429	230.584571
20017	Rpo1-2	2.483429	2.403429
20018	Rpo1-3	29.802857	70.279143
20019	Rpo1-4	7.411714	14.622286
20020	Polr2a	63.473429	95.939714
20021	Polr2c	340.522286	382.713143
20022	Polr2j	285.598571	523.502857
20024	Sub1	547.681429	509.004571
20028	Pdc	0	0
20042	Rps12	1148.150000	1742.815714
20044	Rps14	2655.788857	4774.722857
20054	Rps15	481.320286	891.328000
20055	Rps16	2308.008857	2942.099714
20068	Rps17	657.572571	753.605143
20084	Rps18	1010.200000	1711.913714
20085	Rps19	194.454000	466.364000
20088	Rps24	269.702571	435.940286
20090	Rps29	14.234000	21.698571
20091	Rps3a	24.081714	176.098857
20102	Rps4x	301.992571	580.085714
20103	Rps5	4160.781714	6502.308857
20104	Rps6	118.529714	163.101143
20111	Rps6ka1	39.367143	32.854000
20112	Rps6ka2	5.015429	8.369143
20115	Rps7	98.558000	202.136286
20116	Rps8	4563.884000	6389.419143
20128	Trim30	0.164571	0.358857
20129	Rptn	0.010000	0.011429
20130	Rras	63.793429	96.151714
20132	Rrh	0.017429	0.015714
20133	Rrm1	203.002000	349.471143
20135	Rrm2	182.621714	275.514571
20147	Rs1	0.048000	0.021429
20148	Dhrs3	0.598286	1.178571
20163	Rsu1	77.345143	127.413714
20166	Rtkn	2.234286	7.004000
20167	Rtn2	4.050000	6.468571
20168	Rtn3	72.126000	120.736571
20170	Hps6	0.910857	3.920286
20174	Ruvbl2	413.742571	494.701429
20181	Rxra	5.337143	14.787143
20182	Rxrb	17.552000	26.047143
20183	Rxrg	0.266571	5.592286
20184	Uimc1	51.818571	31.675143
20185	Ncor1	56.243143	19.574000
20186	Nr1h4	0.028286	0
20187	Ryk	67.944286	78.254000
20190	Ryr1	0.494571	0.860571
20191	Ryr2	0.082571	0.142857
20192	Ryr3	0.032857	0.047143
20193	S100a1	18.272000	163.232857
20194	S100a10	1135.025714	2390.686571
20195	S100a11	44.021143	38.321143
20196	S100a13	10.625143	17.402857
20197	S100a3	2.420857	0.572000
20198	S100a4	1.330571	0.372000
20199	S100a5	0.017429	0.144857
20200	S100a6	230.732286	52.304857
20201	S100a8	0.024000	0
20202	S100a9	0	0
20203	S100b	0.191714	0
20204	Prrx2	1.696857	6.617714
20208	Saa1	0.012286	0
20209	Saa2	0.024857	0
20210	Saa3	2.317429	0
20211	Saa4	0.074857	0.003429
20215	Sag	0.044857	0.040286
20216	Acsm3	1.275714	1.857714
20218	Khdrbs1	88.949143	280.746571
20219	Apcs	0.007714	0.064286
20220	Sap18	1.852286	3.104857
20222	Sf3a2	7.803143	51.554000
20224	Sar1a	11.795429	17.338571
20226	Sars	308.314857	285.407143
20227	Sart1	3.692857	1.524571
20229	Sat1	11.271429	16.225143
20230	Satb1	3.971429	13.362571
20231	Nkx1-2	0.031714	0.591429
20234	Sbp	0.020286	0.048286
20238	Atxn1	0.945429	0.015429
20239	Atxn2	12.364571	15.109429
20248	Serpinb3a	0.023429	0
20249	Scd1	118.195714	268.608571
20250	Scd2	267.686286	461.300571
20254	Scg2	0	0.110857
20255	Scg3	0.006857	0.030571
20256	Clec11a	0.356857	0.568571
20257	Stmn2	671.172286	153.164857
20259	Scin	0.088000	0.047714
20262	Stmn3	5.110000	10.560857
20264	Scn10a	0.032000	0.009429
20265	Scn1a	0.046000	0.064857
20266	Scn1b	3.403143	4.402286
20269	Scn3a	0.339429	0.062857
20271	Scn5a	0.072286	0.067714
20272	Scn7a	0.070857	0.076286
20273	Scn8a	0.126857	0.268571
20274	Scn9a	0.211429	0.052286
20276	Scnn1a	0.045429	0.419429
20277	Scnn1b	0.054000	0.068857
20278	Scnn1g	0.029714	0
20280	Scp2	16.772000	29.599429
20284	Scrg1	0.029429	0.091714
20286	Zc3h7b	15.507714	38.840857
20287	Sct	1.770286	5.324571
20288	Msr1	0.005714	0
20289	Scx	0.114857	0.151143
20290	Ccl1	0	0.043429
20292	Ccl11	0	0.022286
20293	Ccl12	0	0
20295	Ccl17	0	0
20296	Ccl2	3.417714	2.258000
20297	Ccl20	0.055143	0.327143
20299	Ccl22	0.012000	0.013714
20300	Ccl25	6.165143	14.294857
20301	Ccl27	0.154000	0.346571
20302	Ccl3	0.066571	0
20303	Ccl4	0	0.033143
20304	Ccl5	0	0.013143
20305	Ccl6	0	0.028286
20306	Ccl7	6.897714	0.126857
20307	Ccl8	0	0
20308	Ccl9	0.008857	0.022571
20309	Cxcl15	0.075143	0.013429
20310	Cxcl2	0.006857	0
20311	Cxcl5	0.017143	0.024571
20312	Cx3cl1	0.259143	4.547429
20315	Cxcl12	0.214857	1.180857
20316	Sdf2	33.780000	86.409714
20317	Serpinf1	30.014571	8.067714
20318	Sdf4	23.101143	30.184857
20319	Sfrp2	5.066000	19.431429
20320	Nptn	76.215143	122.592571
20321	Frrs1	17.811429	2.811714
20322	Sord	6.839429	4.285429
20324	Sdpr	0.002571	0.002286
20333	Sec22b	10.089429	21.506000
20334	Sec23a	37.336857	33.159143
20335	Sec61g	353.369429	726.534000
20336	Exoc4	16.227429	14.250571
20338	Sel1l	15.200571	25.678000
20339	Sele	0.126571	0.088286
20340	Glg1	20.340000	12.712286
20341	Selenbp1	0.039143	0.048000
20342	Selenbp2	0	0
20343	Sell	0.040571	0.099143
20344	Selp	0.059429	0.004857
20345	Selpl	0.102857	0.004000
20346	Sema3a	0.240000	0.264000
20347	Sema3b	1.090286	0.990857
20348	Sema3c	5.312000	2.296857
20349	Sema3e	1.387714	0.180286
20350	Sema3f	0.626000	8.594286
20351	Sema4a	1.057143	0.091429
20352	Sema4b	16.494857	6.498286
20353	Sema4c	0.276571	2.768571
20354	Sema4d	0.900286	0.072571
20355	Sema4f	0.412286	0.027714
20356	Sema5a	0.105429	4.066857
20357	Sema5b	0.233714	0.265714
20358	Sema6a	4.380857	23.619143
20359	Sema6b	0.616857	0.917714
20360	Sema6c	0.908857	1.836571
20361	Sema7a	1.294571	2.450857
20362	8-Sep	57.583429	128.813143
20363	Sepp1	5.892857	27.985714
20364	Sepw1	84.140857	273.680286
20365	Serf1	27.216857	146.571143
20370	Sez6	0.020571	0.261143
20371	Foxp3	5.367143	7.537143
20375	Sfpi1	0.031143	0.019143
20377	Sfrp1	3.064000	3.698857
20378	Frzb	0.006571	39.582000
20379	Sfrp4	7.770857	0.418571
20382	Sfrs2	384.283714	600.261429
20383	Sfrs3	171.373429	349.075143
20384	Sfrs5	117.834286	260.513714
20387	Sftpa1	0.035143	0.013429
20388	Sftpb	0.009143	0.003714
20389	Sftpc	1.220571	0.008571
20390	Sftpd	0.007429	0.005143
20391	Sgca	0.043429	0
20392	Sgce	18.937143	78.101429
20393	Sgk	72.642857	23.722286
20394	Scg5	0.012286	0.274000
20397	Sgpl1	41.337143	86.240286
20399	Sh2b1	26.349143	23.071714
20400	Sh2d1a	0	0.008286
20401	Sh3bp1	12.677429	59.718571
20402	Zfp106	77.214286	40.656571
20403	Itsn2	41.179429	16.941714
20404	Sh3gl2	39.660857	2.896857
20405	Sh3gl1	46.187429	108.439429
20408	Sh3gl3	14.525429	10.718000
20409	Ostf1	25.316000	24.981143
20410	Sorbs3	6.954571	15.955714
20411	Sorbs1	3.260000	2.331429
20415	Shbg	0.005429	0.006286
20416	Shc1	30.450571	59.933429
20418	Shc3	0.042857	0.014286
20419	Shcbp1	19.023143	18.566571
20420	Shd	2.126286	5.729714
20422	Shfm1	794.503429	2246.998857
20423	Shh	0.012000	0.390286
20425	Shmt1	22.414857	23.028857
20429	Shox2	0.063714	0.313714
20430	Cyfip1	27.156286	45.933143
20431	Si	8.928571	0.806857
20437	Siah1a	4.556000	9.378571
20438	Siah1b	12.176286	19.871714
20439	Siah2	2.031429	5.156857
20440	St6gal1	2.920571	32.736857
20441	St3gal3	3.013429	2.854571
20442	St3gal1	0.558286	2.310857
20443	St3gal4	0.109429	0.445429
20444	St3gal2	8.167429	16.537714
20445	St6galnac1	0	0.005714
20446	St6galnac2	7.024000	6.716571
20447	St6galnac3	0.524571	3.406571
20448	St6galnac4	0.445429	6.757143
20449	St8sia1	0.978857	0.049143
20450	St8sia2	0.024571	0.700857
20451	St8sia3	0.388571	1.326286
20452	St8sia4	0.070571	0.044000
20454	St3gal5	2.889714	15.077143
20459	Ptk6	0.017143	0.014857
20460	Stil	15.316000	19.275429
20462	Sfrs10	16.504857	12.446286
20463	Cox7a2l	185.449143	243.249429
20464	Sim1	0.012000	0.006571
20465	Sim2	0	0.001714
20466	Sin3a	54.520286	57.892000
20467	Sin3b	48.538286	74.334571
20469	Sipa1	5.154571	2.740857
20471	Six1	5.913714	2.024000
20472	Six2	0.021429	2.195714
20473	Six3	1.030286	1.881143
20474	Six4	1.900000	1.209143
20475	Six5	0.178000	0.313429
20476	Six6	0.070000	0.055143
20479	Vps4b	71.219429	93.994286
20480	Clpb	5.742857	3.572857
20481	Ski	40.600000	28.174286
20482	Skil	47.178286	15.234571
20491	Sla	0.029143	0.010571
20492	Slbp	88.063143	134.634286
20493	Slc10a1	4.163429	0.086286
20494	Slc10a2	0.027714	0.004286
20495	Slc12a1	0.006857	0.011429
20496	Slc12a2	13.037143	18.222286
20497	Slc12a3	0.044857	0.064857
20498	Slc12a4	9.768000	3.217714
20499	Slc12a7	2.383429	1.986857
20500	Slc13a2	0.003429	0.006857
20501	Slc16a1	69.470857	383.734286
20502	Slc16a2	0.865429	18.242571
20503	Slc16a7	0.039714	0.072000
20504	Slc17a1	0.003714	0
20505	Slc34a1	0.008000	0.041143
20508	Slc18a3	0.033429	0.012000
20509	Slc19a1	3.569714	7.558000
20510	Slc1a1	0.125714	0.009143
20511	Slc1a2	0.030000	0.034571
20512	Slc1a3	1.292857	0.725143
20513	Slc1a6	1.818286	2.990286
20514	Slc1a5	14.725143	9.530857
20515	Slc20a1	13.624571	9.706000
20516	Slc20a2	26.882000	24.391714
20517	Slc22a1	0	0
20518	Slc22a2	0.015714	0.009429
20519	Slc22a3	0	0.004000
20520	Slc22a5	1.023143	2.463429
20521	Slc22a12	0	0
20522	Slc23a1	0.584000	0.056286
20523	Slc25a14	1.445429	4.670857
20524	Slc25a17	63.827429	86.830286
20525	Slc2a1	195.560286	434.579143
20526	Slc2a2	0.035143	0.013714
20527	Slc2a3	683.807143	617.645714
20528	Slc2a4	0.146571	0.286857
20529	Slc31a1	12.804857	40.604857
20530	Slc31a2	6.536286	9.663143
20531	Slc34a2	0.007143	0.010571
